Claimant Address,Total Amount BILL,Number of Claims
0xdb632E7B52311a99D1BB438f1eDCbF168B5693b0,15218.00,1
0xbCBD5Fb7B72AAadb9780f9d858d19d567646D76a,15170.00,1
0x9d3F56186CE4bA86214AE9127e07491f2449D698,15125.00,1
0xc775711911537B9F4283A66C9b7D6A8B03495bF8,15120.00,1
0x14BB111fB779d439b3Be19d1E5441b3FE7ff88Bf,15098.00,1
0x1055017502Ef3559AE67F1aAa9A52b73045BE011,15070.00,1
0xF83abc519E046c5391d219fabF1A3C87dd5924D3,15070.00,1
0x5e5f5c1E9aF5D573C2bb5dD43699B653feccf538,15062.00,1
0xde4b55AB010B50E0573127F68c3A649ff6fF0215,14939.00,1
0x320fFa528a14E408C05CFC36eabC363282D6ba92,14932.00,1
0xb60325a8aC50fd12De2231A7e9De2DB6B05B0E6A,14906.00,1
0xf71589700f8A94c46FDA12400f5106dFe499b198,14753.00,1
0xf23ed9Cc16448E15dA01d2B27eAa6D47CCf65365,14544.00,1
0x55f6586A989a74ECa0794dECeafBFE1763f851d0,14524.00,1
0x2d6197C473Bc065FeB094395420c8D47cC2Ea5C8,14443.00,1
0x967C162B564c83A30509CB77e572A98e1150a9D3,14424.00,1
0x3a9e5E90B35C13F271b4FC1DBdf3BecF7b37Ec69,14378.00,1
0x8c21E89a714a724932957C8A679ee67888E69D2a,14078.00,1
0xc5Ab28E4d8F52B1c8b74BDe6F18737E79Dd9f6CE,14000.00,1
0x8a03b40093c23679E3937BaC64fab3A7e632889E,13920.00,1
0xd4c61C225204cbA9caA0999a611FD45493Ebb5D7,13792.00,1
0x2F298e834F3B0DdCE1Ec379F95a822Dc42d03ae1,13756.00,1
0x9088AfBdD2Ff7A76518Ff3EE156750dEC7935298,13688.00,1
0xD00eDA18f51DAf89f07cac36B0d6854c2F8aF4cd,13657.00,1
0x30c842b5091BCA284e6Ce48f3a07d6957F17B225,13561.00,1
0xa2c1D28a0b32fC1DdF704226DCFbAcD784fC0750,13560.00,1
0xD839BA970e69c2dd3bB4D35200FBA8534081f4d9,13555.00,1
0x658077D3aB7d534Da438126f3b9fd9F13Fa5c516,13404.00,1
0x663Cd42b8e45F5FA3f14fea0FDd73615B2868790,13392.00,1
0x5625395A45d17fFB4D4eA2b778790C00396D9B29,13253.00,1
0x5dDb23040F06E9Be68BEb5268D1AEE0BBdd7dC63,12975.00,1
0xF12304AF225e10e72CfF5B46e8A899EFEb472B0a,12936.00,1
0x01EAB665bF562DF4B8dA02871BB0d007e53aCF49,12896.00,1
0xD08D441CfCf12EB905C6464e680ED048f80134A9,12860.00,1
0x0A2F1EB8a4D6E02A79b6676D3724c37c6F55087d,12800.00,1
0x5aB124f18056113D0884251D45544e2188aF5FAe,12749.00,1
0x4F6414199F04013BE1408Eb6D3e1df2713A66093,12508.00,1
0xC63914b9B7B1125960D2682632Fa7F73EAaab8d5,12486.00,1
0x0332eE53e7299f913229a2585DfB7867B2518A0F,12426.00,1
0xE27063ed2C41e956c26D72169035c702D6F6c91d,12369.00,1
0x6D290668A9fb7275D457c86481383eBA3948b83B,12267.00,1
0x9C7674a3Da12cE537Eec57853bf7FCaE0ce97CB1,12261.00,1
0x0C3b6CE9C63567fcD0069388856E778885266E3e,12160.00,1
0xadE1762C020d50b41e5E4E3092a639f4f4A5D1c9,12121.00,1
0x27B7Aee0cF2281B4308747bd98DbfC2F0F54F41D,12093.00,1
0x7a31747aB21730b7de14c8395fDaDECfe21ec911,12000.00,1
0x7ec80d7671031D50bb0dC89a2e9A0f62aE37B0BE,12000.00,1
0x73aD04ea8c1ee40440550EBD0EC4aa58f48B9036,11902.00,1
0x97392650f9B9B59D20a74823CBBA928189f0725D,11804.00,1
0x847e4e9fbA58cDB4D6F4c9cD0e24BE596e8d1Ac1,11793.00,1
0x3204cd516aF4b88498CeCD9e1833c5c911526a66,11696.00,1
0x1fBBD9803F74D43AcED0b10A9FCA4fe61cb245e9,11690.00,1
0x4Af4511D4054b9cC3A75Be6cFf21666E2DCAE0d2,11689.00,1
0x2e59D860dBb5a76DF0f806826aa8753a3df32179,11675.00,1
0xC99D60e03e570dF942C02D24db5338cBF8a92eec,11649.00,1
0x08403C8730c8d41912121d0f3cbeC08A4A531263,11600.00,1
0x1A594b18d429155Aa582A951089ae2Ad98A37Daa,11578.00,1
0xFbD8A4D2F81169ff662e9BA0BBBEBe4ebe537f86,11559.00,1
0xc717242Edc8e67Dc66C38D6835e89b2c53f56975,11511.00,1
0x3D79b21BB34350F40fd892dd5D272b41a9632742,11477.00,1
0xbBbe9919203ef6Bb427Cda8fA0e03608c16D55ab,11455.00,1
0x75bf361f29900D84128835B0c8144d6C6702F2Bd,11348.00,1
0x21BEc64e071a55899bf76441b95281a8c1b45862,11343.00,1
0x8cbF261f9aba27d6e3AA7dBEFE925C9234aCD561,11326.00,1
0x4742Fd558CafB8b288Dff4F7e468F49534bE0D20,11240.00,1
0x75cE876487f37c569aAedB5600bf4B7ae016d1B4,11194.00,1
0xC96D4C38eFE3714E6b71925d495dc5A8Bd67f2f5,11175.00,1
0xBfC95D2833b802D4D6bB2b50237B9e10C2c25E4F,11041.00,1
0xA0d43450060D37C26f4d9ca4B24f868012821f28,11030.00,1
0xb4796Bd982e1a60d3b958078f79232B065958414,11008.00,1
0x281eB9c493EAc0bd82069CF06b4692037cb48E86,10990.00,1
0x28A5A680E3E722Cb71A951638aD76632B64f5C44,10918.00,1
0x4d47136868A1c0148f7506B564416Ee4A829FB35,10901.00,1
0xBC8fF8dE9eDe0056069DB464AaAa19864E2Bd21A,10891.00,1
0x59Add79Df8A0451b92Aa8F2C05E1E9FBa88252dd,10882.00,1
0x9c8eE61558Cf45b69Be055663EDFC8b33c4D0B42,10839.00,1
0xf1e2f780E90461Da9c87Cb34747Bc26A90FC7536,10806.00,1
0xB67A6b933aA9F950ccfA56CCe5D43Fd87e6E089F,10783.00,1
0x5F0b726D9B98a0744fE19141fea973546CD009f9,10782.00,1
0x1cDFe55CC85A7d028763a3aA0f54F945e799f7e3,10747.00,1
0x94Cc7E633A657433B416d0647143b65C7414eAb7,10746.00,1
0xDF632eA5Ba8283488aAe8538e17a2F802243A61A,10746.00,1
0x5a38f76B4A64873957DbCc4f72b41CD6B6491958,10744.00,1
0xe498e919dc961700c8d0F4a507344467A49609fa,10742.00,1
0x73295fdE32F96394FFDe723c7ef61B2bf421eb7A,10720.00,1
0xeb3ee458A53C960e5F78FAEDB4fC93F1dCfb8038,10696.00,1
0xC57336E882575Ae8d97ab6d73c4c02f82B449252,10682.00,1
0x76026A6fcC4254835f804dfb8f562C8f3F462456,10656.00,1
0x66930e24dAb0a2a5903D409D8673C08d1A19b6f9,10656.00,1
0xca1CE75774b8F7C9caA8B29ab76ECe0Cd39747c5,10591.00,1
0x29411f0036b7F404c26C55F0215301485E76C1B7,10561.00,1
0x5a38f942B5A593652ec1EB844CAe8865cdf99412,10550.00,1
0x1e7fB09046806F43297c345f4094DE00E005546a,10536.00,1
0x5574D6F75a59945A3D2e056D048816E11Ce12BF8,10531.00,1
0x9CBB713C2105A2dF018604A1B4bE55EBC3268501,10488.00,1
0x50D229b19Afe670EF4adF092d8a66Be0bE471039,10460.00,1
0xB5c684d76444b5e3D5d822FA45C5570Ac5fC3c64,10452.00,1
0xffF74e165cfC768FA3A1A8c31c4d0f209eb1dC59,10448.00,1
0x2dc5b4261159FFFAa56c4E197605d05a72A7B368,10448.00,1
0x50D3d39eC231722038B0897422CF2d340cBe95D4,10448.00,1
0xd80d923a92d7f5Fe96C184Da3aD04955Bb099961,10444.00,1
0x28aC7f29FDC64C20E2d04b61F2E443ff95e4158f,10414.00,1
0x669D587B53348DFc07044Cfd7a91ee6F7B2Bb1ec,10410.00,1
0x133B2f8476af944c434454695313082215d5c4b3,10358.00,1
0x4789f8ED86858dd6879104781293A98569B46b16,10329.00,1
0xDf4fA70eDd8E7f7E63180098fb1cbBCb31a16754,10321.00,1
0xDc633707253D118E32632E199a4F9d49720173D7,10307.00,1
0x1350085cC9457DE220406ac6c117c2e47BE0FDe7,10271.00,1
0xCf1966359792087d11F8fC4bf03A7940cFfb6baF,10248.00,1
0x4F2bD8ad60698C914E22BC80b19aa766DC5b5A21,10242.00,1
0x0b12A8a077768E036A496bcE6e8A79BC827D29a7,10227.00,1
0x26AC83F5707DCd2b55dC467c661E2befEc04Ecb8,10157.00,1
0xEb8D41F177e19968273baf9100dAF516084D30Da,10140.00,1
0xfD9dfeCa1ba8E69250727436e0c74c8F4dd9343B,10118.00,1
0xfd47BAe98581b759aaF0Ef477a42BFd363A15a19,10090.00,1
0x69E53b0c02EAAE16b23E019470b24C6c709d4663,10072.00,1
0xC852c62B3bf9bd368614B1B14dd757f0D7Ff7713,10050.00,1
0xAe643F487E125D6cbedca9Da8B6b3271b326eFb3,10050.00,1
0x856a297b5fd8CE373Bebe7dB0A7c58801d2c8cb6,10050.00,1
0xcb730C518e8746BCf30AEE757e50eF0f628caB75,10050.00,1
0x39B20b5Cc9AaE80865DC460359a60Dc8B61556B1,10050.00,1
0x32A827f54c0679D64e73C0DAFad54116977a1505,10040.00,1
0x9c2311aED9c0eEc5Fa1417807E78CF378D76CFD5,10032.00,1
0xF0840f1300b84616cd8155371b6282c99bb2fc48,10025.00,1
0x18b191cC6786B581763002580377D408903916ee,10011.00,1
0xa8D377F5bB8Cb85C6fbF0d420C6d9DEd9590cc5B,10003.00,1
0xB383B3d81E74D4d3dD65810696ddd4fE288b4ac7,10002.00,1
0x350Eb05eCEEAa06b558e00E51435798937b9DB09,10001.00,1
0x75FD2BEA5C16F587565770250d638d967f982953,10001.00,1
0x4dd90e960b8368379CF2810F5260C7961f3057F7,10000.00,1
0xA4b2FB846b56de775277Ac6165fa81169b202286,10000.00,1
0xf1026607Ec90D0eE8Ed527adfD40B940f6C936F7,10000.00,1
0x111A0eCD1C2fE8FA5b6ACf35c23aFF4615300b2e,10000.00,1
0x6C328F1c7aC6F00289F215f951651f9d48f850F5,10000.00,1
0xb084b10180620072c5CBE71e90eA93509b116C0C,10000.00,1
0x5Ab2649DAB4228f50fCFc4846A0edd6Dc0841062,10000.00,1
0xac90FF6aC5c20E97969aDbab0542D73916c29F40,10000.00,1
0x21258B3F40abc0D1bA22e6Afd2E2C0E301FB3Fe7,10000.00,1
0xF0a013A0094f0259Cd8B42e7F2e2f7Ff93F4D12e,10000.00,1
0xf67c3812038Da171395794A1546c4501B15b7107,10000.00,1
0x93Ecd858AcE4a8DFE4CD10c849afa98B570d3b3b,10000.00,1
0x5E9F77863D8D979C15cFe93d08027295F1B92974,10000.00,1
0x3757A6449dE48EF6a8c7DC9f5f064B6f3C019339,10000.00,1
0xD259BbBb899785E1721E5fC0BaF5912136EeEC91,10000.00,1
0x6EDdD80b46cF5EE0F681B3E4a4cC33353c18614F,10000.00,1
0x0BbE6882Fa6Dd9626250FEe8420B2Aa249e96E16,10000.00,1
0xD59C7870A19067d2DE2F09889Bfd280d4D6dEFD0,10000.00,1
0x72A538f51d7E10BDd3213f7FB78Fe383E38C8Fe4,10000.00,1
0x20Ce8676417Ba50C60462b7f3BE1cd21F72EFf4f,10000.00,1
0xF7e244cBe79ACe14BEB0CDe43F70EA5e9670479f,10000.00,1
0x7d2F6fA4E4E631AE4cB2b894A8aCC22183ADaf83,10000.00,1
0x35415d905b901a4e431a5e759D72ca50D2Bf3259,10000.00,1
0x7FAC38218b0CF6D5ef28fBFB43Fe97889f8998e9,10000.00,1
0x43D21D4Ad607c5Da1c2CA50C76fA5136586dD75A,10000.00,1
0x18Dff711b97c70Deb8f48fda2b6bE50301527D01,10000.00,1
0x1618C28678E2539519558be5aaa8D0a4B38e4c2F,10000.00,1
0x40dC3146fee4770c3b2Cc1db99D6Bca12C45a1b3,10000.00,1
0x8a82841c8468Ef6f9FB5bFB512451759D4802A6d,10000.00,1
0x5a83DA1eB8a86B9c349CFB4b7E9D4FC4bC6BfDeB,10000.00,1
0x1068dA222eCFF7b9b0D37E098571321E686776DC,10000.00,1
0xcA5C423e40EF7E3341Cde8ADf38421e92Fd47d0b,10000.00,1
0xE0c6df9137eCA4FD8903DB5150fF8Ea73a37a986,10000.00,1
0x981cC27BD476Fc300A28270555C7BEbF09efBCFF,10000.00,1
0x333280E170425C50639508dE5D412Cbc48181987,10000.00,1
0x9Fa5216A2cde7c1c5567f22cA8b26f92299Bd4B2,10000.00,1
0x1679D9336f7c20bf2926294DfF03d7F7A3572Fa1,10000.00,1
0x9CCbD5226f3b592aA87054C76C554529F72A7d5B,10000.00,1
0xBC7c9b16F04E19680c0ddd59680Cba60d1eE5dEd,10000.00,1
0x8205BCF10BDC204517a05c8f30f360aBAC4c30EE,10000.00,1
0x0677255238FEC2dcb9c44f30cf9E87110CA9bbD7,10000.00,1
0xc397ab0bDf839f64CC044b9d9A93dBba38e7b137,10000.00,1
0xA012B32d3568CC93713A5e63DF7a772Af034af9A,10000.00,1
0xB3d4082433a9A3139518D4CA950665789ae5694A,10000.00,1
0x51f36fb75B7C6B4f7455F259920B7b87cb6f3949,10000.00,1
0x5C8680DCE97932eDf4a14184CE8188EcBFBa591F,10000.00,1
0x108eC49f3ce5e1a08F9bBa6E860DC8D0fa7ad352,10000.00,1
0x68A8B75E49F47E5c38108CaaFa3b9D0702287a7f,10000.00,1
0x5741bbE4cc1c973F7b002cC688f8969Dc6d27458,10000.00,1
0xd3b71aFdd680e33C86b2D78F3b8b0651f3b409b0,10000.00,1
0x9cE7C139DD83889a15a9e268A012a50F67d27608,10000.00,1
0xbFB9598433EC8B0a534B046B73B27C4bC7bB4600,10000.00,1
0x90ae91A403a0441384ab604095B59494EA8fbFc7,10000.00,1
0x7960cf87E11E67DE0a9eA6f6cb7354fFD2F213Fe,10000.00,1
0x63256332A480D4415ABf6A50E5a87815c87a4AF3,10000.00,1
0x58ACe4FE551061Ab8b7E10b2fB4b3D92AbAa0699,10000.00,1
0x072e8910897B1a5F5e4C55CEE4E323F15D218194,10000.00,1
0x72c0e66316CA2EB21d376402A05090B5887cf52E,10000.00,1
0xBd15B36Dd5f3a870D0cA9C0D5B07Cf2549aD8353,10000.00,1
0xb9C0E4232317834511bE59964e5259d3d4BA8926,10000.00,1
0x6e3d53B5b20a063e9f2D9AA00bE5Fe220228C248,10000.00,1
0xBeEA01031dA2192F9620e33ceb77Df2d90AF0D68,10000.00,1
0x334cB78fe2a7af7F3714203c246F271CFA69a21D,10000.00,1
0xF14D3d6c1f5284624F9a6d50466F8964693D461d,10000.00,1
0x6651379ecA2BB3982C9532Fe7b60ca57F90eC5a3,10000.00,1
0xD078dcA659cE9E83a71ff8f433c5F0A5e2226470,10000.00,1
0x641A5A81048EF74A5B891b7cE1C7dB29EbebE234,10000.00,1
0x9343C087b79aDa5EaD2c7Fa48073C3DcB8a15a45,10000.00,1
0x8192eD6BE26231911fC1295d89195Df60AAa9DF8,10000.00,1
0xB6FCdF6ecF5b4B005885799824b2665f9514B2cE,10000.00,1
0xB8E134b0c9B82914042E03e1B8a07dd0b912Bb98,10000.00,1
0x78Ae1D05F169EbC137cbf1f324a5A043d9311133,10000.00,1
0x59Eb6bD500E47347FA25170F9D6c283A4e695F70,10000.00,1
0x35Db86F3c27649CB19bE0cfbD701A3Daa589F022,10000.00,1
0x7eDF221Ba12A21F16d11697cAC9f64D1027Ba49e,10000.00,1
0x8A65042B6995D7c84e617Ea466336337010D934D,10000.00,1
0xd4eF1aa497A13118d3874B65472d3F7F613F0fc9,10000.00,1
0xd659F7FeCf698a285E283CC774a03BFB60D36EB6,10000.00,1
0x6a034Fc9b6044E02BC39EEbcE73160fD7811359d,10000.00,1
0x72e5D781bB2F11dE04f0693149A478839C1c3e5d,10000.00,1
0xba3e7496b9E69ACD19ca37912fc3b5Bc6cB2561A,10000.00,1
0x04b26149A8D05E069A05055D7465a063ae3173B7,10000.00,1
0x99bE096885360273182B6e9b4faf473fB22eA482,10000.00,1
0x7dC8e726cac18bA3f7Bc80D6Ee00CBd3147fdC20,10000.00,1
0x0B67ccb9AAD9Af3dE517bD277d1ED519B5AE99d6,10000.00,1
0x0F7a5aC69921E92a408d4bd03c53F56cDD503eAF,10000.00,1
0x1EB5d8715b498C87081f0c70aB250B40808dEaA9,10000.00,1
0x34B316FDA61F02732B7E657EDD8f3edBa7789426,10000.00,1
0xe74A097382A894f36ecE05802931eECEf3DDA7db,10000.00,1
0x1E8cBBBfB827785ecC23dd0426A8907c7CDCcA3a,10000.00,1
0x2AE27f5D0b8E48F75174F28d51188905EC1b666b,10000.00,1
0x731543500F400C91518C58a173547058729a8101,10000.00,1
0xdB912FAb7AB5FD40F17fD470573b3B999c62232c,10000.00,1
0x4072666559580B59Ef51833F102DC893f6E39826,10000.00,1
0x6b8Ecf3293F7B0dF3C0c020f3B710fb6645639b9,10000.00,1
0x0AD5Ab29b8Aa8A8c7Bece5F03Cc5efE8A2Ab292b,10000.00,1
0xa56Bf2ae015654108f6124C1cD48dEeaa45457F3,10000.00,1
0x8faaeaB679AE234e0bed4Bb4ffd28d0Fbb4A07B9,10000.00,1
0x4B2DfE3BFA39ab1AC28C2aF401E53c6a8Ab16CA8,10000.00,1
0xe1B5f376AA20FEd2D30C8c4b82740fBd312Baed1,10000.00,1
0xAbD8Cee5a93265fc7D1F9e45f0169294d01B8802,10000.00,1
0x67fEcd1Bd5B84698d93b3f603e530616A1645E4e,10000.00,1
0x6bb04B9188e08023440d56a25e9EFFFc768d0494,10000.00,1
0xb9Abd3dDb3025515A8c30C59fDb851EE705F373a,10000.00,1
0x6ca05e6CC2D05D2479d4c28c23e48A4F43BFb884,10000.00,1
0xB099B7545FA50635c867A80880835C0aeD90d6dA,10000.00,1
0xF7eC7fC17C0b24A47946fed4C2c76D48B29d781E,10000.00,1
0x74dD6d2CF36e26c1d140cf4099Aba0c487B96bb8,10000.00,1
0x66633Cc6B84CD127A0bb84864c1a4eA0172469A6,10000.00,1
0x9D83024a16f432fCDD9518Bbe44903f1c61992b2,10000.00,1
0xb4dAF6E909123986457B25bca639cf9c9F8365b8,10000.00,1
0x51589289046a2Cbb2826Ee728F5D998E01ce4B8B,10000.00,1
0x19d7b4d403a9D3DC5Ed3b15eA88671816b0F1d9F,10000.00,1
0x2193Ed5E46874A48c04f3F7ADB9943FE42153541,10000.00,1
0x045065931bCBc1Ff65cd01B07589121cCeb35849,10000.00,1
0x47734105EBE1FccbA40de0Ac03202802Bc97952E,10000.00,1
0x34F2DD8B70ca424374C85Fc2a4b85aE0d5958896,10000.00,1
0x90Df194f52d2C5DC8F05afa32Fca97ddF02a3Cc5,10000.00,1
0x5E1998fc4fB1670914A3e0c9971752DD02592477,10000.00,1
0x7c1774412B1e96AbDF938240f67f17586ec945B6,10000.00,1
0x7CCd26f7B8aA62bbC639FBbc4eb2d66C72E26266,10000.00,1
0x15Adb409EDeeA389E5daF3A870e7EB2B15320Ca4,10000.00,1
0x73540116c2a208b1Aa0584D42C91541e14881d79,10000.00,1
0x670d4460C70415438ef1868B896B86A5B6228192,10000.00,1
0x18e92FaeAd9e7ba45ca96665033ae5f99dcd82f2,10000.00,1
0xc754a67A5B6C8f0eFECb6eA744459e348B2c2698,10000.00,1
0x2a40AAf3e076187B67CcCE82E20da5Ce27Caa2A7,10000.00,1
0xDaFB7CD2d0633dB6AC1A987320FA5963A8cfe500,10000.00,1
0xBebE18d02B47EaE7CD31c6d4F6d82353Fa69F431,10000.00,1
0xf27dF79Ba2194Ac6F540704F305C574801c55864,10000.00,1
0x295EB22151D3F09ea711382120e42D9015f90696,10000.00,1
0x9EADc39CA26EA12aE75237a9AF2A0f74A33Fc7f0,10000.00,1
0x77704E6dbD453CAC11cF2E8791cCc20504972Dc7,10000.00,1
0x4dCF0dc59320adC3FACF21fd838815f54084cC6B,10000.00,1
0x42626409C93D8aB1C7bD69f2b5aa9f8d07fFED72,10000.00,1
0xD036dc3b29e55C0bdD75a29a17E1b3662904ebd4,10000.00,1
0xD7BA062A0Dce01c52d48981f94B429B0eD902231,10000.00,1
0x5df0B0f64ea7cf02ea7492d57a4991a5230FF47A,10000.00,1
0x15DC3C8131a351F307Ca5eB04d227EA0Fe01ac71,10000.00,1
0x7bE712690FeD6f636a8Ad150852F78c82A007D11,10000.00,1
0xa974890156A3649A23a6C0f2ebd77D6F7A7333d4,10000.00,1
0xf9Fe83d0B155c829abcC042d8B89A0cc32ce9aC7,10000.00,1
0x3B81b1F0397458b20A1cb8F4a7467224D8002c59,10000.00,1
0x21794CF0135efb903DC555aFC2Fa524694687976,10000.00,1
0x63B4D906a8adB9D9da2F435Ab8436Db2D4A11631,10000.00,1
0xdce8f21fCE964796BA522449664d72412db3F948,10000.00,1
0x314174310c3934c6924EC451754064923840aa99,10000.00,1
0x101dF0ae91C566DFbdA67a894710073873C0a0C0,10000.00,1
0x9f8C073DcE07DfaC3AE6CfEF9e4e11f411166C50,10000.00,1
0x34F437F96A7C3599429D79e3D935B0BDbA7C7171,10000.00,1
0xEEf537652C565AE780d5AE4D8039b96B04B97133,10000.00,1
0x73D5Fc68D7B365050b6E76bB11754f9089146700,10000.00,1
0x0c08Db8476f1ab81cA85f516ef29e9f7786f3835,10000.00,1
0xD07e20a52b71cE9c911385D04c79a2418Bf04502,10000.00,1
0x69e8e23Eb2e61BC8449e02Ced7075186DAFBcFc1,10000.00,1
0x27CF763feEE58f14C2c69663EA8De784FCF2Dbbb,10000.00,1
0xD7C051b9940A81566b9b940d7b7DAf8455A3997b,10000.00,1
0x107AC2f80E00cEff9427e267Dc4D31b81b2892c2,10000.00,1
0x848ab363e6c50D179E43Cbf476CF4Ea1c7A12fd3,10000.00,1
0xA011FF1f6ef0C1dEb776b9981Ef3bD5aad1DdaAc,10000.00,1
0x11fe3Acf18761096664E34D7951E88f016a3F0E9,10000.00,1
0x945A6b6B29b51ec6A98aBD6f9f0a983EbCEE510e,10000.00,1
0x7C49e8233598F30d0c641A8AEAe26Fe411337dC9,10000.00,1
0xdFa8E3a0F2096eC0F3DCed725Fa703072922323D,10000.00,1
0x08414Fa052136dF2fD1010a2eE8D5ab156709a6e,10000.00,1
0x511C3410FE6a60369610fCA7F081E72533049714,10000.00,1
0x1Dcef6cb25268fd1608d473adCa7d7e33918E380,10000.00,1
0xD436Df8a28bA48f534A4E65DAb9cb8FF903e7e62,10000.00,1
0x455ea8658A6384E247C2ac66286aFe47212ce5a2,10000.00,1
0x862b79Eaa4e1936A576E02DcB51300608634aaA2,10000.00,1
0x2Fae6d4F01b5da14faB0BbDDd9Ea104442839C60,10000.00,1
0x942b8d1113986DBbD62F0Bbb422936DA929f53ac,10000.00,1
0x0EdfcF9bB8B59B07E53b9B1C4d92351E8D922AB8,10000.00,1
0xD56072F82453c3EC89dB44eC3C8d5E7ff7EC17dC,10000.00,1
0xcA4700293Bd3b48E7051116635C82546F17a61e3,10000.00,1
0x967D4c3aBD12909C7B74d971f86B0E30B6c497b3,10000.00,1
0x20E9f37ce41D65f019D06Eb9C44e7fC14FECB684,10000.00,1
0x0F4FDE5c870102bf29e787b0801aCAe22935e225,10000.00,1
0x9F177af9c8b64418E8d035d1d898336E937602FA,10000.00,1
0x96A0a584163F13B6DDeB7dFACB2337E6f4FbF704,9950.00,1
0xc6544FFc06e4f8e4Ad8CdD50951d2f1C3d6229aF,9905.00,1
0xFfbC641a911290e877B19C2a95474670bCc17D35,9892.00,1
0x0055757250Cac40C97F71535f8244a50ba9Eb3F5,9792.00,1
0x8c300be07Db669850Bf142fEae04c54224758a77,9638.00,1
0xcb12589D7e2286f41072940e10D81E49B45518BD,9616.00,1
0x0606dd73BD7e93F7913D29aD63b245ED5021777B,9610.00,1
0x9830d6B37fe7488707cC4AD7F8B481D75eB2a8C2,9602.00,1
0xC17468Bffdd2D0688D187eA311D5B5e736d5C553,9558.00,1
0x4690458891D9980cD16d1046957373D4a4d1FD6D,9512.00,1
0x3b250d319d8b13fF230eacb5245656f3DBFEe837,9473.00,1
0x64f77ecD156486A02215482EEfD168E46cA2D53b,9442.00,1
0x2a85239A0cEC441a0A57399cea03b3DBB77F4467,9420.00,1
0x9797B1b31afd90C89a0aA8d6FB06618826D24bD8,9390.00,1
0x63CA0543b2937A5DAA8594BF596B076f2f1Ee7AC,9341.00,1
0xb68eC411DbF0327A72E31FADE83992E3fd929B93,9264.00,1
0x703d16d59fe4b48aFfbb856cB53c4a7F63Cab8Df,9227.00,1
0xfabb56f38e8ee1CBb677E5e30815b2a58007520b,9088.00,1
0x979bF4F8EC5d5684915b72e612E64CaFD504E140,8980.00,1
0x9415ff8a7f77BFeaBE7701304306f0afcA691F46,8845.00,1
0x750CF7Dc2b396ac1AFc2c270E77a18AF8fe2bBC0,8831.00,1
0x4E6C24C4cDcd529bDff8f3ccbF9df16bd16583c9,8741.00,1
0x8e599a3AE1718e6c492eeCE0393B8cFE3002D9B4,8741.00,1
0x88e137bd3C1d8E94162B48034b221335f7aCe9ff,8740.00,1
0x208b511fd455590dD4e912421440ec9281B9297D,8738.00,1
0x0B96940D7409FA9b5E5d86F03c4847Ef5b97746B,8735.00,1
0xDA436db56e7D5d7ceEb20003Fc63Acd4d8b465ba,8735.00,1
0x0202Fad77be950603f421744b6C3906e2208DA51,8668.00,1
0x4Afd0Fbd7826fCe2faa9C3DE84eD7B19D0008F0a,8650.00,1
0xe830Bd935cc8Cf9b12a845AC98Ae2DB21Cb839aF,8647.00,1
0xCda919F602B54d975e7e7a2D6D95911A56A4180C,8583.00,1
0x44CF45460157FD3E06F90f62FD3b3859F85Cc1F7,8556.00,1
0x11e262946fB6133296B779CAc7Fe58F7C618f956,8536.00,1
0xe34E0A3C4E30c2caFE0c841Dcd69d530e887972b,8529.00,1
0xEdAfEb21C8982B4Cf249A7EDd3Aa7E226e3df1c2,8507.00,1
0x005A747611d9AADC12Ee70439aA4E76e0449Db06,8500.00,1
0xe10F24aF7256753F3206f93a24cc2e27CEcbb09b,8500.00,1
0x886452902E9B2017a1D89e9a87aCBE28E257ff18,8500.00,1
0xfCCdb5AE924d77Dd6C90b6a93A47E2Fb7bf14F14,8500.00,1
0x8683E5659e66426461B2f5e9Bf364978849C310b,8472.00,1
0xD9dE9A4381560e93B1518445bd12a9e513680aD3,8431.00,1
0x1032362D4a71580b63EC0BF694dBF1db1064191f,8365.00,1
0x3Ca1a0e40b030f03A41783d5d928DFeDf2ABe5D4,8339.00,1
0xa7D71995703f1C459d5f2aEd74e90aC3eD735000,8339.00,1
0x99a7ee4FAc3E28DCf0c02569dDAd34129D9b7E7c,8320.00,1
0x6F767E3B56443c0F1E0a7cfF98FBC054791A76fb,8171.00,1
0xE8e05364EAA14DDDA1583DfD2A354291e905ceF3,8136.00,1
0xD3f966C56FddC3E4199dA14c6EBACa56fe3E9572,8117.00,1
0x4cA2BB8990ED13c0207269b1aa5cFFeBc7fe7F6B,8002.00,1
0x185C69d7c8DC4E38D38a83391fD23944EFCFA65c,8000.00,1
0xf7713f561a78696eCE91f6ea117190595BBa7349,8000.00,1
0x6F53d4183F33fCA5eAADc7EaAf05c158af604a42,8000.00,1
0xCdEBC82838Be814D2c8A1e1093B3301ac747f4f3,8000.00,1
0xd98268153d93b1cF82FfAe79C9FF2634b1Ac3A4a,8000.00,1
0x093c7190779dB0060Bf579b0F60cf1AB84E4A737,8000.00,1
0x48CB0FE524b89a31A07e4E78Dfe7d537A3E6F71e,8000.00,1
0xD67696b96243602BABf96303934b347c7502428b,8000.00,1
0xE1E54867C75717cC1e47BB89a6530D21E7E7eB60,8000.00,1
0xB80729A4c5418aE03E0203e51801064e0DBEcdF4,8000.00,1
0x302e233a9118886b17fa75E3A7E25313D34c41db,8000.00,1
0x88EEd6653cb255e03FcC3644BeFA52FD08C86A97,7981.00,1
